longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.05,37.94,22.450375679725354,4162.0,1356.0,1804.0,1185.0,2.5459,179300.0,NEAR BAY
-122.31,38.01,14.799580942424303,4123.0,1004.0,1895.0,772.0,3.2759,195000.0,NEAR BAY
-118.07,34.17,35.554940838926896,2415.0,381.0,1215.0,413.0,5.5418,326100.0,INLAND
-120.66,39.72,13.375163249560995,3763.0,731.0,717.0,348.0,2.2019,130500.0,INLAND
-117.78,33.51,48.103108499010226,1833.0,339.0,515.0,268.0,6.6178,500001.0,<1H OCEAN
-118.05,33.78,28.72721434038226,3112.0,479.0,1098.0,401.0,6.0,353500.0,<1H OCEAN
-118.35,33.9,16.016674928577284,2887.0,1028.0,2197.0,800.0,2.8777,207900.0,<1H OCEAN
-118.29,34.01,38.81829071588979,751.0,246.0,1010.0,231.0,1.6036,137500.0,<1H OCEAN
-117.81,33.89,20.143236975585864,3252.0,529.0,1546.0,557.0,5.8243,297900.0,<1H OCEAN
-118.15,33.91,41.14975967244362,901.0,192.0,760.0,208.0,2.9643,147400.0,<1H OCEAN
-122.22,38.08,37.10507256346483,2811.0,,1574.0,516.0,3.1053,96700.0,NEAR BAY
-119.17,34.29,25.859532534222062,3932.0,624.0,1896.0,680.0,5.2953,279400.0,NEAR OCEAN
-121.9,36.58,33.01082828659267,1431.0,,704.0,393.0,3.1977,289300.0,NEAR OCEAN
-118.75,34.27,23.87106102607555,3495.0,552.0,1629.0,428.0,5.8096,264400.0,<1H OCEAN
-123.92,41.54,23.389789922875742,2920.0,750.0,1382.0,499.0,2.0202,71100.0,NEAR OCEAN
-118.18,33.78,20.12193662584548,1852.0,628.0,1712.0,556.0,1.4565,152500.0,NEAR OCEAN
-120.42,37.95,22.471047715417296,2787.0,507.0,1208.0,532.0,2.4922,98700.0,INLAND
-122.09,37.35,44.24688979346575,1795.0,278.0,791.0,261.0,7.5794,500001.0,NEAR BAY
-121.54,40.06,15.152061343461439,858.0,319.0,47.0,27.0,2.4028,67500.0,INLAND
-121.58,37.01,16.301534773659984,2873.0,619.0,1582.0,567.0,5.1519,264700.0,INLAND
-122.43,37.64,41.91027325406237,4091.0,942.0,1861.0,771.0,4.207,272700.0,NEAR OCEAN
-117.0,32.76,35.04945687634121,1989.0,293.0,805.0,301.0,6.5645,189100.0,<1H OCEAN
-118.23,34.07,35.12476072916077,1335.0,399.0,1586.0,445.0,1.9722,156300.0,<1H OCEAN
-117.57,34.07,1.0,2152.0,664.0,1083.0,441.0,3.1458,118800.0,INLAND
-117.99,34.12,38.9172727894476,1527.0,390.0,1504.0,324.0,3.2857,130100.0,INLAND
-121.87,37.1,15.066420955652758,1918.0,363.0,798.0,302.0,7.5755,402300.0,<1H OCEAN
-118.4,33.99,41.02462990918221,1280.0,246.0,704.0,217.0,5.9632,328100.0,<1H OCEAN
-119.2,36.3,39.041736506644476,1355.0,398.0,1427.0,384.0,1.3444,45600.0,INLAND
-118.19,33.83,30.11100056920454,2246.0,553.0,1032.0,548.0,3.5871,347100.0,NEAR OCEAN
-121.36,38.0,15.071988444476169,4535.0,657.0,1562.0,743.0,5.3224,225800.0,INLAND
-117.74,34.11,25.28983509043983,3494.0,669.0,1391.0,522.0,5.3637,214700.0,INLAND
-122.1,37.63,26.529387611721717,2172.0,531.0,1377.0,408.0,3.7895,180900.0,NEAR BAY
-118.24,33.93,20.14513975598131,325.0,66.0,354.0,87.0,2.75,90600.0,<1H OCEAN
-121.32,38.02,33.80328322129267,2851.0,470.0,1544.0,499.0,3.5379,99100.0,INLAND
-118.15,34.02,47.92369140477015,2172.0,688.0,2386.0,597.0,2.8239,150600.0,<1H OCEAN
-117.72,34.09,37.81610280092396,4979.0,1113.0,2575.0,874.0,3.7958,152500.0,INLAND
-122.25,37.82,26.543037534852424,3959.0,1175.0,1749.0,1217.0,3.0233,255000.0,NEAR BAY
-118.1,33.82,31.695887202761504,1930.0,426.0,915.0,328.0,5.2713,244400.0,<1H OCEAN
-117.07,33.72,18.36368388725622,4928.0,898.0,2132.0,853.0,2.7983,112500.0,INLAND
-122.41,37.63,32.034661964938955,865.0,199.0,602.0,217.0,3.0,229100.0,NEAR OCEAN
-118.26,34.11,51.67770899487291,2183.0,590.0,1445.0,503.0,3.6667,210900.0,<1H OCEAN
-121.49,38.5,29.46982076086536,2364.0,509.0,1331.0,449.0,3.319,84500.0,INLAND
-118.11,33.83,36.39083194275611,1784.0,351.0,964.0,299.0,4.2703,220900.0,<1H OCEAN
-119.26,36.3,18.294774900838657,3578.0,676.0,1540.0,640.0,2.425,84600.0,INLAND
-117.99,33.9,37.31984075042204,1677.0,335.0,1021.0,332.0,3.5859,199700.0,<1H OCEAN
-118.13,34.04,42.67008826388742,2205.0,549.0,1392.0,423.0,4.3646,211400.0,<1H OCEAN
-118.36,33.9,41.3796240066761,1355.0,409.0,655.0,329.0,2.9551,205000.0,<1H OCEAN
-121.95,37.52,38.40161795520711,3994.0,874.0,2721.0,763.0,5.2308,196900.0,<1H OCEAN
-119.01,35.38,44.50246717822559,434.0,110.0,274.0,86.0,1.1944,57500.0,INLAND
-121.29,37.95,48.203213174375364,288.0,105.0,272.0,54.0,0.696,42500.0,INLAND
-118.23,33.91,40.745891039636355,789.0,236.0,1041.0,191.0,3.119,90300.0,<1H OCEAN
-116.63,33.89,29.968905888743592,1540.0,340.0,610.0,268.0,1.5227,71000.0,INLAND
-118.18,33.99,31.97970663567867,1230.0,382.0,1512.0,364.0,2.152,170800.0,<1H OCEAN
-118.25,33.94,36.63867962728405,1002.0,262.0,1092.0,273.0,1.6333,94500.0,<1H OCEAN
-121.06,39.03,12.94193526814858,1887.0,285.0,775.0,283.0,3.8417,187200.0,INLAND
-121.49,38.58,47.16040732104038,2151.0,631.0,1146.0,603.0,1.4034,90300.0,INLAND
-117.06,33.02,19.65222009276566,2635.0,367.0,994.0,359.0,5.8966,261500.0,<1H OCEAN
-118.03,34.13,33.188416098390256,2352.0,357.0,995.0,359.0,4.9583,445700.0,INLAND
-118.66,34.02,22.36440121003005,8798.0,1741.0,2750.0,1208.0,8.7364,500001.0,NEAR OCEAN
-118.02,33.95,31.394379904976894,1681.0,331.0,964.0,311.0,4.108,181200.0,<1H OCEAN
-117.06,34.0,32.42890828306838,1575.0,310.0,879.0,282.0,2.5357,94400.0,INLAND
-118.31,34.0,48.02138000247561,1542.0,347.0,939.0,276.0,1.6892,129100.0,<1H OCEAN
-121.8,38.0,35.04811723204678,2738.0,519.0,1316.0,459.0,3.5368,122500.0,INLAND
-124.1,40.5,39.05805328699739,2380.0,482.0,1300.0,504.0,1.7574,57500.0,<1H OCEAN
-117.37,34.0,33.30026631085507,730.0,137.0,476.0,142.0,2.4306,88900.0,INLAND
-118.42,34.28,39.187624013710774,1999.0,497.0,2391.0,439.0,2.8,144300.0,<1H OCEAN
-118.06,34.02,20.376597000777753,3548.0,742.0,2653.0,664.0,5.2557,188800.0,<1H OCEAN
-118.2,33.94,45.513249310273764,1413.0,283.0,1200.0,307.0,3.5125,169300.0,<1H OCEAN
-118.26,34.23,35.31182873054284,1805.0,276.0,838.0,301.0,5.4306,326600.0,<1H OCEAN
-120.08,36.72,19.382192599068354,1339.0,271.0,820.0,276.0,3.6,83200.0,INLAND
-117.39,34.38,4.762657296503494,7151.0,1339.0,3527.0,1170.0,3.5696,129700.0,INLAND
-118.29,34.03,46.72700060576841,907.0,447.0,822.0,288.0,1.2875,179200.0,<1H OCEAN
-118.26,34.08,39.87935215953879,1396.0,387.0,1069.0,363.0,2.4375,203300.0,<1H OCEAN
-119.34,36.23,18.78471654734313,4965.0,925.0,2191.0,804.0,3.5611,90200.0,INLAND
-118.0,33.96,34.9801849678771,2414.0,384.0,878.0,305.0,9.1541,453800.0,<1H OCEAN
-117.06,32.79,24.496697375669676,2524.0,322.0,771.0,317.0,8.7604,331800.0,<1H OCEAN
-117.91,33.64,36.55615859720455,2222.0,534.0,1067.0,512.0,2.8553,307600.0,<1H OCEAN
-118.09,34.1,45.519048658806994,1904.0,449.0,1183.0,364.0,3.6696,210400.0,<1H OCEAN
-117.29,33.24,10.135391275473468,3109.0,777.0,1823.0,578.0,3.1875,153800.0,<1H OCEAN
-122.25,37.51,47.03259210196597,989.0,155.0,504.0,180.0,4.8382,289400.0,NEAR OCEAN
-120.44,34.88,6.106797988208973,3124.0,414.0,1169.0,407.0,6.7694,275100.0,<1H OCEAN
-121.24,38.67,30.959978741784383,3558.0,660.0,1742.0,581.0,4.0182,131700.0,INLAND
-117.99,33.77,11.460970363018472,2081.0,648.0,1617.0,561.0,3.4955,160900.0,<1H OCEAN
-116.93,33.73,18.206625288353102,3603.0,542.0,1644.0,515.0,4.0433,132300.0,INLAND
-121.83,37.34,33.391357210693144,1848.0,383.0,1952.0,327.0,4.087,182500.0,<1H OCEAN
-118.2,34.03,43.02110534639161,1292.0,340.0,1150.0,322.0,1.925,135200.0,<1H OCEAN
-117.83,33.66,12.188467833052124,2355.0,374.0,747.0,450.0,6.5356,272800.0,<1H OCEAN
-122.44,37.79,48.564387240882034,1979.0,369.0,648.0,370.0,5.3124,500001.0,NEAR BAY
-117.29,34.49,10.553986782737049,7689.0,1628.0,3804.0,1399.0,3.3871,111800.0,INLAND
-118.19,33.99,44.74082708579146,1547.0,435.0,1930.0,427.0,3.3869,157300.0,<1H OCEAN
-122.15,37.72,52.0,1190.0,283.0,540.0,266.0,3.375,198300.0,NEAR BAY
-118.36,34.03,33.437700539448144,1819.0,605.0,1666.0,482.0,1.6452,125900.0,<1H OCEAN
-121.09,38.68,12.59418236752968,5218.0,848.0,1949.0,659.0,4.7083,213300.0,INLAND
-118.37,33.95,1.0,6955.0,2025.0,3591.0,1566.0,3.111,247600.0,<1H OCEAN
-118.48,34.0,31.509595054662306,4149.0,1055.0,1749.0,1000.0,3.9722,450000.0,<1H OCEAN
-117.33,34.53,7.121936524525562,3781.0,792.0,2044.0,685.0,3.0943,97100.0,INLAND
-118.26,33.79,32.945788513468926,1291.0,264.0,835.0,215.0,5.5,181500.0,<1H OCEAN
-121.7,39.07,33.62009498596258,2668.0,535.0,1437.0,505.0,3.3125,100000.0,INLAND
-119.7,36.8,39.799096714870196,1768.0,365.0,888.0,314.0,3.8088,87700.0,INLAND
-118.36,34.08,43.67583687283593,2195.0,590.0,1265.0,455.0,3.3864,397900.0,<1H OCEAN
-120.62,38.71,17.96414138271534,6305.0,1396.0,2597.0,921.0,4.0197,132200.0,INLAND
-122.31,38.33,27.56344392607779,2155.0,349.0,956.0,365.0,4.0132,174700.0,NEAR BAY
-118.9,34.41,37.87038370686772,4431.0,678.0,2304.0,720.0,4.2599,209100.0,<1H OCEAN
-120.18,34.62,20.19234259975395,1337.0,209.0,671.0,225.0,3.1912,226400.0,NEAR OCEAN
-120.05,36.97,17.536493046026166,2029.0,503.0,983.0,401.0,1.8444,47100.0,INLAND
-117.76,33.53,24.708019424485823,3224.0,504.0,1310.0,580.0,8.4614,391900.0,<1H OCEAN
-118.39,34.21,13.762316344232316,2807.0,901.0,2729.0,803.0,2.6667,172400.0,<1H OCEAN
-122.03,37.05,13.120255753146857,2010.0,492.0,784.0,407.0,3.9728,190900.0,NEAR OCEAN
-117.24,32.79,30.16341181487027,2135.0,703.0,566.0,320.0,2.6902,212500.0,NEAR OCEAN
-118.05,33.82,27.874487279830277,1548.0,244.0,732.0,265.0,5.123,159600.0,<1H OCEAN
-116.89,33.48,16.41151370607692,1016.0,237.0,443.0,169.0,2.8071,137500.0,INLAND
-120.97,37.84,34.775620632105564,2368.0,457.0,1231.0,403.0,2.883,141900.0,INLAND
-121.23,37.82,13.641986375946336,1289.0,239.0,867.0,239.0,4.6821,138500.0,INLAND
-117.74,34.06,52.0,2438.0,590.0,1508.0,548.0,2.8983,129200.0,INLAND
-118.11,34.0,23.4314991741234,2403.0,641.0,2103.0,547.0,2.7292,193800.0,<1H OCEAN
-118.33,34.04,52.0,2437.0,524.0,1400.0,426.0,2.628,251100.0,<1H OCEAN
-122.11,37.42,36.44815209811335,3058.0,704.0,1267.0,540.0,6.4949,417800.0,NEAR BAY
-122.17,37.78,52.0,893.0,193.0,468.0,181.0,3.875,140600.0,NEAR BAY
-117.03,32.72,32.12131497897294,2192.0,544.0,1515.0,446.0,3.0588,120600.0,NEAR OCEAN
-117.24,32.75,46.4041188199251,1989.0,531.0,1015.0,489.0,2.79,226000.0,NEAR OCEAN
-117.27,34.11,43.48249742523824,567.0,148.0,565.0,150.0,1.8281,62900.0,INLAND
-118.06,34.08,38.22343412368842,1988.0,467.0,1239.0,402.0,3.2569,201500.0,<1H OCEAN
-118.46,34.08,36.221615724730434,3247.0,526.0,1065.0,484.0,7.8426,500001.0,<1H OCEAN
-121.77,36.93,24.998282182714895,1943.0,421.0,1844.0,461.0,3.0192,184300.0,<1H OCEAN
-116.45,33.8,6.830259835878395,5534.0,1281.0,2283.0,1008.0,3.6161,99100.0,INLAND
-117.02,32.8,28.37335941177087,2692.0,547.0,1129.0,450.0,4.4583,170000.0,<1H OCEAN
-121.79,36.85,34.83854604536625,1049.0,241.0,705.0,208.0,2.7321,150000.0,NEAR OCEAN
-120.96,37.66,23.218414731671228,4961.0,929.0,2654.0,804.0,4.2823,138300.0,INLAND
-122.5,37.97,31.472603848478798,6526.0,1847.0,5917.0,1812.0,2.7273,187500.0,NEAR BAY
-118.85,34.27,48.9889430192647,187.0,37.0,130.0,35.0,3.3438,500001.0,<1H OCEAN
-121.94,36.98,21.990964632724125,3010.0,643.0,1360.0,504.0,4.2006,290700.0,NEAR OCEAN
-116.47,33.94,20.569718414300567,2233.0,578.0,919.0,388.0,3.2578,85200.0,INLAND
-120.4,37.92,27.902374289150703,1022.0,215.0,517.0,198.0,3.625,99400.0,INLAND
-122.27,38.32,26.346446629785,1267.0,305.0,545.0,297.0,1.9946,206800.0,NEAR BAY
-121.92,36.54,28.74619375085777,5323.0,757.0,1670.0,740.0,3.9792,468000.0,NEAR OCEAN
-121.85,38.0,29.544115238227985,3364.0,553.0,1806.0,566.0,4.2647,133400.0,INLAND
-118.81,34.25,11.227637679761227,9147.0,1887.0,3950.0,1661.0,5.716,320800.0,<1H OCEAN
-121.78,37.33,14.239927134378561,2829.0,441.0,1510.0,386.0,6.68,359500.0,<1H OCEAN
-121.35,38.72,7.766158129561992,21897.0,4056.0,8652.0,2873.0,4.5432,151300.0,INLAND
-118.26,34.06,20.143275378513213,326.0,123.0,490.0,105.0,1.4886,175000.0,<1H OCEAN
-118.12,33.87,49.42718384479322,1633.0,433.0,837.0,350.0,3.0405,188000.0,<1H OCEAN
-118.98,35.4,42.34178976057004,1443.0,261.0,680.0,259.0,2.9821,73100.0,INLAND
-117.37,33.19,28.98192230580179,4104.0,1379.0,4729.0,1187.0,1.8214,173800.0,NEAR OCEAN
-122.17,37.74,44.575961488230924,1613.0,512.0,1481.0,414.0,2.4028,97700.0,NEAR BAY
-119.63,36.79,16.817925322905943,1317.0,168.0,517.0,187.0,4.526,148700.0,INLAND
-122.07,37.86,22.430249551952276,1102.0,243.0,317.0,208.0,3.5893,206300.0,NEAR BAY
-118.27,34.16,10.720030785619512,5036.0,1589.0,3164.0,1175.0,2.9148,238700.0,<1H OCEAN
-120.47,37.28,25.225960862388476,1548.0,371.0,1227.0,309.0,1.7756,73300.0,INLAND
-120.11,34.66,20.26766638072911,1348.0,279.0,631.0,247.0,5.3154,289400.0,NEAR OCEAN
-117.25,34.15,28.116483626613203,7935.0,1936.0,4523.0,1791.0,2.1465,88800.0,INLAND
-119.0,34.08,20.206708005107103,1822.0,435.0,578.0,291.0,5.4346,428600.0,NEAR OCEAN
-117.21,32.74,52.0,1245.0,190.0,468.0,193.0,6.9322,334500.0,NEAR OCEAN
-122.21,37.76,52.0,1420.0,346.0,1085.0,300.0,1.7546,80600.0,NEAR BAY
-121.41,38.55,19.705683035094744,2534.0,607.0,1495.0,583.0,1.9167,156300.0,INLAND
-118.01,34.05,30.690414816999663,1135.0,359.0,1717.0,368.0,2.1602,161700.0,<1H OCEAN
-117.1,32.58,24.502480545458678,2616.0,518.0,1889.0,577.0,2.3824,127600.0,NEAR OCEAN
-118.75,34.27,31.167246452015554,966.0,210.0,690.0,191.0,5.1698,188000.0,<1H OCEAN
-117.11,32.73,34.2943672185316,1096.0,231.0,574.0,223.0,3.8355,126700.0,NEAR OCEAN
-122.61,38.25,19.270596446454658,2915.0,477.0,1340.0,421.0,5.2452,204900.0,<1H OCEAN
-116.91,32.83,18.01112557635011,5203.0,,2515.0,862.0,4.105,174400.0,<1H OCEAN
-120.99,37.66,36.13255273592841,1748.0,313.0,831.0,302.0,2.5938,135600.0,INLAND
-119.21,34.26,25.42395592912373,2887.0,632.0,1508.0,518.0,3.3452,217600.0,NEAR OCEAN
-118.31,34.26,38.874377160463304,1444.0,257.0,624.0,239.0,5.76,239400.0,<1H OCEAN
-122.19,38.09,8.213349126553009,614.0,117.0,278.0,115.0,6.3735,166300.0,NEAR BAY
-118.34,33.8,24.259932997954643,4177.0,719.0,2123.0,789.0,5.0814,446800.0,<1H OCEAN
-117.65,33.65,10.056157910714855,4713.0,573.0,2197.0,673.0,7.5426,294800.0,<1H OCEAN
-122.39,40.52,26.588826862035617,2068.0,349.0,951.0,332.0,3.9306,85900.0,INLAND
-118.19,33.78,27.486607147301285,1170.0,378.0,1398.0,373.0,2.2543,156300.0,NEAR OCEAN
-122.14,39.97,26.37864568897868,1079.0,246.0,625.0,197.0,3.1319,62700.0,INLAND
-118.53,34.44,15.825913872745222,1285.0,205.0,650.0,193.0,6.0398,217800.0,<1H OCEAN
-118.36,34.15,46.30882546310923,3545.0,772.0,1221.0,651.0,4.3,500001.0,<1H OCEAN
-117.65,34.06,41.373160602523626,465.0,161.0,349.0,138.0,2.0893,112500.0,INLAND
-120.97,37.66,17.827848947801478,1974.0,444.0,799.0,377.0,3.1286,137500.0,INLAND
-122.42,37.75,52.0,2163.0,669.0,1447.0,546.0,3.3555,275000.0,NEAR BAY
-118.45,34.2,14.180627115328791,2729.0,862.0,2099.0,742.0,2.5842,230800.0,<1H OCEAN
-122.06,40.02,30.630595335286,1435.0,257.0,690.0,254.0,2.3043,68400.0,INLAND
-122.73,38.47,12.567184810747472,1834.0,450.0,994.0,390.0,3.7266,156500.0,<1H OCEAN
-122.31,37.6,39.731723467245224,3225.0,894.0,1958.0,656.0,3.6811,273000.0,NEAR BAY
-122.03,37.61,38.39290273441782,1383.0,246.0,808.0,241.0,4.0125,161400.0,NEAR BAY
-118.57,34.2,19.806923740594367,7157.0,1649.0,4642.0,1699.0,3.1818,208000.0,<1H OCEAN
-116.33,33.72,18.417397796656964,12327.0,2442.0,2450.0,1139.0,7.4382,353100.0,INLAND
-121.96,37.03,24.985990243014484,1343.0,215.0,511.0,185.0,4.625,386400.0,NEAR OCEAN
-121.91,37.24,30.523659914839264,2327.0,448.0,1114.0,372.0,4.7279,272000.0,<1H OCEAN
-122.28,38.31,48.32449550968121,58.0,21.0,48.0,22.0,1.76,166700.0,NEAR BAY
-118.12,34.07,49.48191804989796,1050.0,307.0,820.0,244.0,2.025,215600.0,<1H OCEAN
-118.06,33.72,10.781267291046909,2665.0,350.0,964.0,319.0,15.0001,500001.0,NEAR OCEAN
-118.39,34.05,26.920779381998777,2814.0,728.0,1139.0,658.0,4.0153,460000.0,<1H OCEAN
-120.57,35.11,19.75841401954888,2920.0,605.0,1068.0,552.0,3.5242,156800.0,<1H OCEAN
-121.5,38.49,36.71579625111832,3606.0,626.0,2317.0,696.0,2.7368,78200.0,INLAND
-119.55,34.38,23.12126117872475,1951.0,319.0,681.0,350.0,2.7275,500001.0,<1H OCEAN
-117.29,32.92,29.689223661829885,2355.0,423.0,823.0,358.0,6.8322,500001.0,NEAR OCEAN
-118.94,35.37,34.33573653034022,3372.0,654.0,2352.0,704.0,2.0643,57600.0,INLAND
-118.27,33.99,36.152863510200355,932.0,324.0,1153.0,282.0,1.4886,100000.0,<1H OCEAN
-115.53,32.97,33.088149546638704,1583.0,391.0,933.0,318.0,2.4063,70700.0,INLAND
-122.7,38.97,16.26187448681139,2554.0,631.0,723.0,319.0,3.2375,114200.0,INLAND
-121.57,36.98,9.160050283105718,5231.0,911.0,2634.0,799.0,4.9702,279800.0,INLAND
-118.57,34.09,17.722297651398684,7970.0,1148.0,2926.0,1096.0,11.2866,500001.0,<1H OCEAN
-119.71,36.83,4.798875328360371,1087.0,370.0,623.0,362.0,1.8061,113400.0,INLAND
-121.81,37.35,34.27537803926934,2396.0,404.0,2000.0,481.0,4.375,185500.0,<1H OCEAN
-118.14,34.15,52.0,407.0,187.0,227.0,148.0,1.5156,187500.0,<1H OCEAN
-122.07,38.0,39.22519818387156,978.0,223.0,462.0,184.0,3.625,156300.0,NEAR BAY
-117.92,34.63,34.506108978344244,81.0,25.0,53.0,14.0,1.4091,137500.0,INLAND
-118.28,34.05,31.044268551499506,1306.0,603.0,2079.0,598.0,1.4615,275000.0,<1H OCEAN
-121.83,37.27,13.415658071539632,4454.0,1018.0,2595.0,1027.0,4.5615,282600.0,<1H OCEAN
-118.16,34.16,49.2788467699461,1576.0,271.0,696.0,249.0,6.07,261800.0,<1H OCEAN
-118.37,33.84,32.65731825992494,1792.0,356.0,978.0,326.0,4.9583,342800.0,<1H OCEAN
-118.85,34.2,27.17679777827751,2040.0,339.0,848.0,280.0,6.7612,323700.0,<1H OCEAN
-118.43,34.17,36.618611481111046,1679.0,457.0,933.0,412.0,2.6979,266000.0,<1H OCEAN
-116.44,33.77,21.233936532384277,4872.0,1147.0,955.0,656.0,2.2439,97500.0,INLAND
-118.45,37.37,32.59760715491344,3135.0,513.0,1385.0,523.0,4.337,139700.0,INLAND
-118.42,33.75,20.803270048371612,17591.0,2804.0,6897.0,2492.0,8.2831,500001.0,NEAR OCEAN
-122.04,36.97,40.83848191481361,1302.0,277.0,621.0,258.0,5.1806,266400.0,NEAR OCEAN
-117.13,32.75,20.732026236077647,2271.0,733.0,992.0,520.0,2.2599,157600.0,NEAR OCEAN
-117.02,32.7,20.955383265174646,1643.0,338.0,1134.0,269.0,5.1769,133000.0,NEAR OCEAN
-117.24,34.13,23.50573168212938,3774.0,645.0,1913.0,620.0,3.3534,98900.0,INLAND
-122.02,37.6,35.26808694927834,2155.0,625.0,1858.0,437.0,2.652,159800.0,NEAR BAY
-119.77,36.79,36.95880080888813,2679.0,426.0,1141.0,470.0,3.2642,89600.0,INLAND
-117.95,33.86,43.69600547881929,2038.0,306.0,1066.0,346.0,5.197,195700.0,<1H OCEAN
-118.23,34.12,27.006395999241256,1546.0,432.0,974.0,408.0,2.2843,183800.0,<1H OCEAN
-122.07,37.64,18.864461650382058,5861.0,1289.0,5436.0,1463.0,2.5158,134900.0,NEAR BAY
-121.39,39.39,52.0,189.0,39.0,121.0,37.0,3.0208,60000.0,INLAND
-116.46,33.82,12.194855055034903,4863.0,1115.0,3010.0,828.0,3.9508,104200.0,INLAND
-119.76,36.8,17.315526930883934,6257.0,1431.0,2795.0,1267.0,2.2094,83700.0,INLAND
-119.77,36.73,43.450718026429435,1081.0,233.0,821.0,230.0,1.7829,52600.0,INLAND
-117.23,33.94,10.696804159901006,13195.0,2666.0,6763.0,2437.0,3.5851,142000.0,INLAND
-118.29,33.73,17.320159901533792,2492.0,806.0,1699.0,672.0,2.1382,242300.0,NEAR OCEAN
-121.3,38.66,24.767671374753384,3824.0,771.0,1818.0,600.0,3.712,139000.0,INLAND
-122.31,37.94,34.0879137427162,2172.0,373.0,945.0,384.0,4.3958,194200.0,NEAR BAY
-115.46,33.19,37.315606455947716,1234.0,364.0,777.0,298.0,1.0,40000.0,INLAND
-117.01,33.97,18.941167795648923,4775.0,787.0,1868.0,836.0,2.3355,118800.0,INLAND
-117.32,34.12,42.53954602226575,2868.0,577.0,2055.0,563.0,2.3508,70500.0,INLAND
-122.0,38.99,44.84257303587289,1548.0,301.0,815.0,286.0,2.9489,67500.0,INLAND
-121.13,38.66,8.856053558077958,12360.0,1493.0,4438.0,1470.0,6.2503,222500.0,INLAND
-119.26,34.46,36.52733753784887,3826.0,611.0,1656.0,657.0,4.0074,434700.0,<1H OCEAN
-118.01,33.73,24.399041779661815,4095.0,551.0,1766.0,589.0,6.7418,302500.0,<1H OCEAN
-117.53,33.97,35.664271892417304,1430.0,254.0,872.0,283.0,4.0833,141000.0,INLAND
-122.01,37.83,28.576328126065825,3917.0,500.0,1330.0,544.0,6.5617,386600.0,NEAR BAY
-119.23,35.74,23.284897869090322,2275.0,608.0,1914.0,614.0,2.033,68400.0,INLAND
-118.35,34.0,43.0079441305601,2894.0,349.0,1063.0,409.0,6.939,372000.0,<1H OCEAN
-121.42,38.63,38.50646149478211,2217.0,590.0,1203.0,507.0,1.9412,73100.0,INLAND
-117.25,33.95,12.065014443021342,13096.0,2528.0,6780.0,2180.0,4.2775,138700.0,INLAND
-117.04,34.0,21.963328867498507,4624.0,763.0,2174.0,812.0,3.5255,132100.0,INLAND
-118.27,34.92,16.615190849186053,873.0,193.0,422.0,159.0,2.9583,91700.0,INLAND
-124.06,41.13,28.081471051274736,3263.0,719.0,1384.0,578.0,2.4708,119400.0,NEAR OCEAN
-116.98,32.74,22.92672152340713,3943.0,863.0,1995.0,766.0,2.6944,158300.0,<1H OCEAN
-119.15,34.44,40.17466405970222,2005.0,362.0,1043.0,351.0,5.308,297900.0,<1H OCEAN
-118.23,34.22,39.88109945929048,2288.0,525.0,1079.0,434.0,4.5486,361000.0,<1H OCEAN
-121.27,37.56,34.054977726963926,1223.0,383.0,1067.0,245.0,2.8558,100000.0,INLAND
-117.95,33.82,40.477404704554445,1068.0,217.0,514.0,174.0,4.0735,208700.0,<1H OCEAN
-121.33,38.02,32.42021835594171,1466.0,,608.0,254.0,3.1827,162100.0,INLAND
-118.1,34.13,51.34748165535816,1745.0,289.0,693.0,248.0,9.7912,500001.0,<1H OCEAN
-117.81,33.79,27.965696090203046,3114.0,542.0,2045.0,577.0,3.75,211900.0,<1H OCEAN
-121.27,38.65,20.394842362043253,2787.0,593.0,1247.0,522.0,2.9016,159800.0,INLAND
-117.99,34.16,38.14281755214841,3838.0,675.0,1851.0,674.0,4.2407,262000.0,INLAND
-118.16,33.89,3.1750507272083897,1655.0,661.0,1201.0,487.0,1.7344,145800.0,<1H OCEAN
-117.07,32.63,35.230188147877016,1706.0,390.0,796.0,303.0,3.5583,154900.0,NEAR OCEAN
-118.28,33.96,27.67679295652073,1983.0,549.0,2048.0,600.0,1.5313,91400.0,<1H OCEAN
-118.36,34.05,45.6655599408607,1825.0,357.0,728.0,363.0,3.3824,322600.0,<1H OCEAN
-118.0,33.81,11.414622979916874,2782.0,716.0,1749.0,628.0,4.1276,153800.0,<1H OCEAN
-121.63,36.67,36.00165514797756,2486.0,573.0,2443.0,557.0,2.5263,130400.0,<1H OCEAN
-118.22,34.19,43.22610823913154,959.0,208.0,446.0,210.0,3.215,331300.0,<1H OCEAN
-120.06,36.95,22.0305178105515,646.0,146.0,454.0,149.0,2.125,61900.0,INLAND
-118.18,34.02,28.614969827973304,832.0,257.0,987.0,220.0,3.0972,125000.0,<1H OCEAN
-122.58,38.15,14.093876698031597,1302.0,199.0,682.0,190.0,7.5,423200.0,<1H OCEAN
-122.41,37.59,41.60325842797782,2401.0,354.0,894.0,356.0,5.6493,422400.0,NEAR OCEAN
-118.2,33.96,46.271034535024505,2144.0,531.0,1760.0,452.0,2.3221,161600.0,<1H OCEAN
-122.24,37.85,49.11920378496389,3726.0,416.0,1366.0,496.0,9.3959,500001.0,NEAR BAY
-118.34,33.9,32.81767601777575,542.0,124.0,355.0,118.0,5.5133,227300.0,<1H OCEAN
